Internal ID,Product Code,Suggested Name,Agent,Website Category,Sub-Category,Sub-brand,Description,Short Description,Fire Rating,Certification,Toolkit
2384,112PG,Foam ID Sign - Polished Gold (Landscape) 150mm x 100mm,,Ancillary Products,Signs,,úÿÿÿÿÿÿÿÿ They show any building occupant what types of fire the extinguisher it is above can and cannot be used on. Specific extinguishers are designed for use on different types of fire. For Example: A Water Fire Extinguisher should not be used on a Electrical fire as this could cause harm to the extinguisher user.,Fire extinguisher I.D signs identify which substance is contained within an extinguisher and the type of fires each extinguisher should and should not be used on.,,150mm,100mm
411,501S,Fire Alarm Call Point Sign - Self Adhesive 150mm x 200mm,,Ancillary Products,Signs,,úÿÿÿÿÿÿÿÿ They show any building occupant what types of fire the extinguisher it is above can and cannot be used on. Specific extinguishers are designed for use on different types of fire. For Example: A Water Fire Extinguisher should not be used on a Electrical fire as this could cause harm to the extinguisher user.,Fire extinguisher I.D signs identify which substance is contained within an extinguisher and the type of fires each extinguisher should and should not be used on.,,150mm,200mm
284,116R,Fire Blanket ID Sign - Rigid Plastic 150mm x 100mm,,Ancillary Products,Signs,,úÿÿÿÿÿÿÿÿ They show any building occupant what types of fire the extinguisher it is above can and cannot be used on. Specific extinguishers are designed for use on different types of fire. For Example: A Water Fire Extinguisher should not be used on a Electrical fire as this could cause harm to the extinguisher user.,Fire extinguisher I.D signs identify which substance is contained within an extinguisher and the type of fires each extinguisher should and should not be used on.,,150mm,100mm
2386,111PG,Water ID Sign - Polished Gold (Landscape) 150mm x 100mm,,Ancillary Products,Signs,,úÿÿÿÿÿÿÿÿ They show any building occupant what types of fire the extinguisher it is above can and cannot be used on. Specific extinguishers are designed for use on different types of fire. For Example: A Water Fire Extinguisher should not be used on a Electrical fire as this could cause harm to the extinguisher user.,Fire extinguisher I.D signs identify which substance is contained within an extinguisher and the type of fires each extinguisher should and should not be used on.,,150mm,100mm
235,101SAP,Water ID Sign - Self Adhesive Photoluminescent 128mm x 49mm,,Ancillary Products,Signs,,úÿÿÿÿÿÿÿÿ They show any building occupant what types of fire the extinguisher it is above can and cannot be used on. Specific extinguishers are designed for use on different types of fire. For Example: A Water Fire Extinguisher should not be used on a Electrical fire as this could cause harm to the extinguisher user.,Fire extinguisher I.D signs identify which substance is contained within an extinguisher and the type of fires each extinguisher should and should not be used on.,,128mm,49mm
430,511S,Fire Alarm Call Point Sign - Self Adhesive 200mm x 300mm,,Ancillary Products,Signs,,úÿÿÿÿÿÿÿÿ They show any building occupant what types of fire the extinguisher it is above can and cannot be used on. Specific extinguishers are designed for use on different types of fire. For Example: A Water Fire Extinguisher should not be used on a Electrical fire as this could cause harm to the extinguisher user.,Fire extinguisher I.D signs identify which substance is contained within an extinguisher and the type of fires each extinguisher should and should not be used on.,,200mm,300mm
254,105S,Wet Chem ID Sign - Self Adhesive 75mm x 200mm,,Ancillary Products,Signs,,úÿÿÿÿÿÿÿÿ They show any building occupant what types of fire the extinguisher it is above can and cannot be used on. Specific extinguishers are designed for use on different types of fire. For Example: A Water Fire Extinguisher should not be used on a Electrical fire as this could cause harm to the extinguisher user.,Fire extinguisher I.D signs identify which substance is contained within an extinguisher and the type of fires each extinguisher should and should not be used on.,,75mm,200mm
258,106S,Fire Blanket ID Sign - Self Adhesive 75mm x 200mm,,Ancillary Products,Signs,,úÿÿÿÿÿÿÿÿ They show any building occupant what types of fire the extinguisher it is above can and cannot be used on. Specific extinguishers are designed for use on different types of fire. For Example: A Water Fire Extinguisher should not be used on a Electrical fire as this could cause harm to the extinguisher user.,Fire extinguisher I.D signs identify which substance is contained within an extinguisher and the type of fires each extinguisher should and should not be used on.,,75mm,200mm
2387,111AC,Water ID Sign - Antique Copper (Landscape) 150mm x 100mm,,Ancillary Products,Signs,,úÿÿÿÿÿÿÿÿ They show any building occupant what types of fire the extinguisher it is above can and cannot be used on. Specific extinguishers are designed for use on different types of fire. For Example: A Water Fire Extinguisher should not be used on a Electrical fire as this could cause harm to the extinguisher user.,Fire extinguisher I.D signs identify which substance is contained within an extinguisher and the type of fires each extinguisher should and should not be used on.,,150mm,100mm
2218,105SAP,Wet Chem ID Sign - Self Adhesive Photoluminescent 128mm x 49mm,,Ancillary Products,Signs,,úÿÿÿÿÿÿÿÿ They show any building occupant what types of fire the extinguisher it is above can and cannot be used on. Specific extinguishers are designed for use on different types of fire. For Example: A Water Fire Extinguisher should not be used on a Electrical fire as this could cause harm to the extinguisher user.,Fire extinguisher I.D signs identify which substance is contained within an extinguisher and the type of fires each extinguisher should and should not be used on.,,128mm,49mm
281,115S,Wet Chem ID Sign - Self Adhesive 150mm x 100mm,,Ancillary Products,Signs,,úÿÿÿÿÿÿÿÿ They show any building occupant what types of fire the extinguisher it is above can and cannot be used on. Specific extinguishers are designed for use on different types of fire. For Example: A Water Fire Extinguisher should not be used on a Electrical fire as this could cause harm to the extinguisher user.,Fire extinguisher I.D signs identify which substance is contained within an extinguisher and the type of fires each extinguisher should and should not be used on.,,150mm,100mm
433,512S,Fire Extinguisher Sign - Self Adhesive 200mm x 300mm,,Ancillary Products,Signs,,úÿÿÿÿÿÿÿÿ They show any building occupant what types of fire the extinguisher it is above can and cannot be used on. Specific extinguishers are designed for use on different types of fire. For Example: A Water Fire Extinguisher should not be used on a Electrical fire as this could cause harm to the extinguisher user.,Fire extinguisher I.D signs identify which substance is contained within an extinguisher and the type of fires each extinguisher should and should not be used on.,,200mm,300mm
414,502S,Fire Extinguisher Sign - Self Adhesive 150mm x 200mm,,Ancillary Products,Signs,,úÿÿÿÿÿÿÿÿ They show any building occupant what types of fire the extinguisher it is above can and cannot be used on. Specific extinguishers are designed for use on different types of fire. For Example: A Water Fire Extinguisher should not be used on a Electrical fire as this could cause harm to the extinguisher user.,Fire extinguisher I.D signs identify which substance is contained within an extinguisher and the type of fires each extinguisher should and should not be used on.,,150mm,200mm
424,505S,Fire Alarm Point Sign - Self Adhesive 150mm x 200mm,,Ancillary Products,Signs,,úÿÿÿÿÿÿÿÿ They show any building occupant what types of fire the extinguisher it is above can and cannot be used on. Specific extinguishers are designed for use on different types of fire. For Example: A Water Fire Extinguisher should not be used on a Electrical fire as this could cause harm to the extinguisher user.,Fire extinguisher I.D signs identify which substance is contained within an extinguisher and the type of fires each extinguisher should and should not be used on.,,150mm,200mm
426,506R,Fire Extinguisher Picto Sign - Rigid Plastic 150mm x 200mm,,Ancillary Products,Signs,,úÿÿÿÿÿÿÿÿ They show any building occupant what types of fire the extinguisher it is above can and cannot be used on. Specific extinguishers are designed for use on different types of fire. For Example: A Water Fire Extinguisher should not be used on a Electrical fire as this could cause harm to the extinguisher user.,Fire extinguisher I.D signs identify which substance is contained within an extinguisher and the type of fires each extinguisher should and should not be used on.,,150mm,200mm
420,504S,Fire Action Point Sign - Self Adhesive 150mm x 200mm,,Ancillary Products,Signs,,úÿÿÿÿÿÿÿÿ They show any building occupant what types of fire the extinguisher it is above can and cannot be used on. Specific extinguishers are designed for use on different types of fire. For Example: A Water Fire Extinguisher should not be used on a Electrical fire as this could cause harm to the extinguisher user.,Fire extinguisher I.D signs identify which substance is contained within an extinguisher and the type of fires each extinguisher should and should not be used on.,,150mm,200mm
285,116S,Fire Blanket ID Sign - Self Adhesive 150mm x 100mm,,Ancillary Products,Signs,,úÿÿÿÿÿÿÿÿ They show any building occupant what types of fire the extinguisher it is above can and cannot be used on. Specific extinguishers are designed for use on different types of fire. For Example: A Water Fire Extinguisher should not be used on a Electrical fire as this could cause harm to the extinguisher user.,Fire extinguisher I.D signs identify which substance is contained within an extinguisher and the type of fires each extinguisher should and should not be used on.,,150mm,100mm
261,107S,Multi Chem ID Sign - Self Adhesive 75mm x 200mm,,Ancillary Products,Signs,,úÿÿÿÿÿÿÿÿ They show any building occupant what types of fire the extinguisher it is above can and cannot be used on. Specific extinguishers are designed for use on different types of fire. For Example: A Water Fire Extinguisher should not be used on a Electrical fire as this could cause harm to the extinguisher user.,Fire extinguisher I.D signs identify which substance is contained within an extinguisher and the type of fires each extinguisher should and should not be used on.,,75mm,200mm
2464,104SS,Powder ID Sign - Brushed Aluminium 75mm x 200mm,,Ancillary Products,Signs,,úÿÿÿÿÿÿÿÿ They show any building occupant what types of fire the extinguisher it is above can and cannot be used on. Specific extinguishers are designed for use on different types of fire. For Example: A Water Fire Extinguisher should not be used on a Electrical fire as this could cause harm to the extinguisher user.,Fire extinguisher I.D signs identify which substance is contained within an extinguisher and the type of fires each extinguisher should and should not be used on.,,75mm,200mm
435,513S,Fire Hose Reel Sign - Self Adhesive 200mm x 300mm,,Ancillary Products,Signs,,úÿÿÿÿÿÿÿÿ They show any building occupant what types of fire the extinguisher it is above can and cannot be used on. Specific extinguishers are designed for use on different types of fire. For Example: A Water Fire Extinguisher should not be used on a Electrical fire as this could cause harm to the extinguisher user.,Fire extinguisher I.D signs identify which substance is contained within an extinguisher and the type of fires each extinguisher should and should not be used on.,,200mm,300mm
438,514S,Fire Point Sign - Self Adhesive 200mm x 300mm,,Ancillary Products,Signs,,úÿÿÿÿÿÿÿÿ They show any building occupant what types of fire the extinguisher it is above can and cannot be used on. Specific extinguishers are designed for use on different types of fire. For Example: A Water Fire Extinguisher should not be used on a Electrical fire as this could cause harm to the extinguisher user.,Fire extinguisher I.D signs identify which substance is contained within an extinguisher and the type of fires each extinguisher should and should not be used on.,,200mm,300mm
417,503S,Fire Hose Reel Sign - Self Adhesive 150mm x 200mm,,Ancillary Products,Signs,,úÿÿÿÿÿÿÿÿ They show any building occupant what types of fire the extinguisher it is above can and cannot be used on. Specific extinguishers are designed for use on different types of fire. For Example: A Water Fire Extinguisher should not be used on a Electrical fire as this could cause harm to the extinguisher user.,Fire extinguisher I.D signs identify which substance is contained within an extinguisher and the type of fires each extinguisher should and should not be used on.,,150mm,200mm
252,105PBI,Wet Chem ID Sign - Photoluminescent Bilingual 200mm x 150mm,,Ancillary Products,Signs,,úÿÿÿÿÿÿÿÿ They show any building occupant what types of fire the extinguisher it is above can and cannot be used on. Specific extinguishers are designed for use on different types of fire. For Example: A Water Fire Extinguisher should not be used on a Electrical fire as this could cause harm to the extinguisher user.,Fire extinguisher I.D signs identify which substance is contained within an extinguisher and the type of fires each extinguisher should and should not be used on.,,200mm,150mm
247,104PBI,Powder ID Sign - Photoluminescent Bilingual 200mm x 150mm,,Ancillary Products,Signs,,úÿÿÿÿÿÿÿÿ They show any building occupant what types of fire the extinguisher it is above can and cannot be used on. Specific extinguishers are designed for use on different types of fire. For Example: A Water Fire Extinguisher should not be used on a Electrical fire as this could cause harm to the extinguisher user.,Fire extinguisher I.D signs identify which substance is contained within an extinguisher and the type of fires each extinguisher should and should not be used on.,,200mm,150mm
415,503P,Fire Hose Reel Sign - Photoluminescent 150mm x 200mm,,Ancillary Products,Signs,,úÿÿÿÿÿÿÿÿ They show any building occupant what types of fire the extinguisher it is above can and cannot be used on. Specific extinguishers are designed for use on different types of fire. For Example: A Water Fire Extinguisher should not be used on a Electrical fire as this could cause harm to the extinguisher user.,Fire extinguisher I.D signs identify which substance is contained within an extinguisher and the type of fires each extinguisher should and should not be used on.,,150mm,200mm
427,506S,Fire Extinguisher Picto Sign - Self Adhesive 150mm x 200mm,,Ancillary Products,Signs,,úÿÿÿÿÿÿÿÿ They show any building occupant what types of fire the extinguisher it is above can and cannot be used on. Specific extinguishers are designed for use on different types of fire. For Example: A Water Fire Extinguisher should not be used on a Electrical fire as this could cause harm to the extinguisher user.,Fire extinguisher I.D signs identify which substance is contained within an extinguisher and the type of fires each extinguisher should and should not be used on.,,150mm,200mm
422,505SS,Fire Alarm Call Point Sign - Brushed Aluminium 150mm x 200mm,,Ancillary Products,Signs,,úÿÿÿÿÿÿÿÿ They show any building occupant what types of fire the extinguisher it is above can and cannot be used on. Specific extinguishers are designed for use on different types of fire. For Example: A Water Fire Extinguisher should not be used on a Electrical fire as this could cause harm to the extinguisher user.,Fire extinguisher I.D signs identify which substance is contained within an extinguisher and the type of fires each extinguisher should and should not be used on.,,150mm,200mm
250,104SAP,Powder ID Sign - Self Adhesive Photoluminescent 128mm x 49mm,,Ancillary Products,Signs,,úÿÿÿÿÿÿÿÿ They show any building occupant what types of fire the extinguisher it is above can and cannot be used on. Specific extinguishers are designed for use on different types of fire. For Example: A Water Fire Extinguisher should not be used on a Electrical fire as this could cause harm to the extinguisher user.,Fire extinguisher I.D signs identify which substance is contained within an extinguisher and the type of fires each extinguisher should and should not be used on.,,128mm,49mm
416,503R,Fire Hose Reel Sign - Rigid Plastic 150mm x 200mm,,Ancillary Products,Signs,,úÿÿÿÿÿÿÿÿ They show any building occupant what types of fire the extinguisher it is above can and cannot be used on. Specific extinguishers are designed for use on different types of fire. For Example: A Water Fire Extinguisher should not be used on a Electrical fire as this could cause harm to the extinguisher user.,Fire extinguisher I.D signs identify which substance is contained within an extinguisher and the type of fires each extinguisher should and should not be used on.,,150mm,200mm
434,513R,Fire Hose Reel Sign - Rigid Plastic 200mm x 300mm,,Ancillary Products,Signs,,úÿÿÿÿÿÿÿÿ They show any building occupant what types of fire the extinguisher it is above can and cannot be used on. Specific extinguishers are designed for use on different types of fire. For Example: A Water Fire Extinguisher should not be used on a Electrical fire as this could cause harm to the extinguisher user.,Fire extinguisher I.D signs identify which substance is contained within an extinguisher and the type of fires each extinguisher should and should not be used on.,,200mm,300mm
2617,103AC,CO2 ID Sign - Antique Copper 75mm x 200mm,,Ancillary Products,Signs,,úÿÿÿÿÿÿÿÿ They show any building occupant what types of fire the extinguisher it is above can and cannot be used on. Specific extinguishers are designed for use on different types of fire. For Example: A Water Fire Extinguisher should not be used on a Electrical fire as this could cause harm to the extinguisher user.,Fire extinguisher I.D signs identify which substance is contained within an extinguisher and the type of fires each extinguisher should and should not be used on.,,75mm,200mm
2616,102AC,Foam ID Sign - Antique Copper 75mm x 200mm,,Ancillary Products,Signs,,úÿÿÿÿÿÿÿÿ They show any building occupant what types of fire the extinguisher it is above can and cannot be used on. Specific extinguishers are designed for use on different types of fire. For Example: A Water Fire Extinguisher should not be used on a Electrical fire as this could cause harm to the extinguisher user.,Fire extinguisher I.D signs identify which substance is contained within an extinguisher and the type of fires each extinguisher should and should not be used on.,,75mm,200mm
2390,114AC,Powder ID Sign - Antique Copper (Landscape) 150mm x 100mm,,Ancillary Products,Signs,,úÿÿÿÿÿÿÿÿ They show any building occupant what types of fire the extinguisher it is above can and cannot be used on. Specific extinguishers are designed for use on different types of fire. For Example: A Water Fire Extinguisher should not be used on a Electrical fire as this could cause harm to the extinguisher user.,Fire extinguisher I.D signs identify which substance is contained within an extinguisher and the type of fires each extinguisher should and should not be used on.,,150mm,100mm
2618,104AC,Powder ID Sign - Antique Copper 75mm x 200mm,,Ancillary Products,Signs,,úÿÿÿÿÿÿÿÿ They show any building occupant what types of fire the extinguisher it is above can and cannot be used on. Specific extinguishers are designed for use on different types of fire. For Example: A Water Fire Extinguisher should not be used on a Electrical fire as this could cause harm to the extinguisher user.,Fire extinguisher I.D signs identify which substance is contained within an extinguisher and the type of fires each extinguisher should and should not be used on.,,75mm,200mm
2391,114PG,Powder ID Sign - Polished Gold (Landscape) 150mm x 100mm,,Ancillary Products,Signs,,úÿÿÿÿÿÿÿÿ They show any building occupant what types of fire the extinguisher it is above can and cannot be used on. Specific extinguishers are designed for use on different types of fire. For Example: A Water Fire Extinguisher should not be used on a Electrical fire as this could cause harm to the extinguisher user.,Fire extinguisher I.D signs identify which substance is contained within an extinguisher and the type of fires each extinguisher should and should not be used on.,,150mm,100mm
2615,101AC,Water ID Sign - Antique Copper 75mm x 200mm,,Ancillary Products,Signs,,úÿÿÿÿÿÿÿÿ They show any building occupant what types of fire the extinguisher it is above can and cannot be used on. Specific extinguishers are designed for use on different types of fire. For Example: A Water Fire Extinguisher should not be used on a Electrical fire as this could cause harm to the extinguisher user.,Fire extinguisher I.D signs identify which substance is contained within an extinguisher and the type of fires each extinguisher should and should not be used on.,,75mm,200mm
2595,504SS,Fire Alarm Call Point Sign - Brushed Aluminium 150mm x 200mm,,Ancillary Products,Signs,,úÿÿÿÿÿÿÿÿ They show any building occupant what types of fire the extinguisher it is above can and cannot be used on. Specific extinguishers are designed for use on different types of fire. For Example: A Water Fire Extinguisher should not be used on a Electrical fire as this could cause harm to the extinguisher user.,Fire extinguisher I.D signs identify which substance is contained within an extinguisher and the type of fires each extinguisher should and should not be used on.,,150mm,200mm
2596,505SS,Fire Alarm Call Point Sign - Brushed Aluminium 150mm x 200mm,,Ancillary Products,Signs,,úÿÿÿÿÿÿÿÿ They show any building occupant what types of fire the extinguisher it is above can and cannot be used on. Specific extinguishers are designed for use on different types of fire. For Example: A Water Fire Extinguisher should not be used on a Electrical fire as this could cause harm to the extinguisher user.,Fire extinguisher I.D signs identify which substance is contained within an extinguisher and the type of fires each extinguisher should and should not be used on.,,150mm,200mm
2597,506SS,Fire Extinguisher Sign - Brushed Aluminium 150mm x 200mm,,Ancillary Products,Signs,,úÿÿÿÿÿÿÿÿ They show any building occupant what types of fire the extinguisher it is above can and cannot be used on. Specific extinguishers are designed for use on different types of fire. For Example: A Water Fire Extinguisher should not be used on a Electrical fire as this could cause harm to the extinguisher user.,Fire extinguisher I.D signs identify which substance is contained within an extinguisher and the type of fires each extinguisher should and should not be used on.,,150mm,200mm
2593,501SS,Fire Alarm Call Point Sign - Brushed Aluminium 150mm x 200mm,,Ancillary Products,Signs,,úÿÿÿÿÿÿÿÿ They show any building occupant what types of fire the extinguisher it is above can and cannot be used on. Specific extinguishers are designed for use on different types of fire. For Example: A Water Fire Extinguisher should not be used on a Electrical fire as this could cause harm to the extinguisher user.,Fire extinguisher I.D signs identify which substance is contained within an extinguisher and the type of fires each extinguisher should and should not be used on.,,150mm,200mm
2594,502SS,Fire Extinguisher Sign - Brushed Aluminium 150mm x 200mm,,Ancillary Products,Signs,,úÿÿÿÿÿÿÿÿ They show any building occupant what types of fire the extinguisher it is above can and cannot be used on. Specific extinguishers are designed for use on different types of fire. For Example: A Water Fire Extinguisher should not be used on a Electrical fire as this could cause harm to the extinguisher user.,Fire extinguisher I.D signs identify which substance is contained within an extinguisher and the type of fires each extinguisher should and should not be used on.,,150mm,200mm
1988,104PG,Powder ID Sign - Polished Gold 75mm x 200mm,,Ancillary Products,Signs,,úÿÿÿÿÿÿÿÿ They show any building occupant what types of fire the extinguisher it is above can and cannot be used on. Specific extinguishers are designed for use on different types of fire. For Example: A Water Fire Extinguisher should not be used on a Electrical fire as this could cause harm to the extinguisher user.,Fire extinguisher I.D signs identify which substance is contained within an extinguisher and the type of fires each extinguisher should and should not be used on.,,75mm,200mm
492,902P,Fire Door Keep Shut Sign - Photoluminescent 100mm x 100mm,,Ancillary Products,Signs,,"_ Use this sign to make your premises ready for fire emergencies._ Designed to comply with the UK Safety Regulations.","It is important to ensure that all fire doors have a fire door safety sign, be it mandatory safety signs such as a fire door keep shut sign or an automatic fire door keep clear sign.",Photoluminescent Rigid Plastic,100mm,100mm
493,902R,Fire Door Keep Shut Sign - Rigid Plastic 100mm x 100mm,,Ancillary Products,Signs,,"_ Use this sign to make your premises ready for fire emergencies._ Designed to comply with the UK Safety Regulations.","It is important to ensure that all fire doors have a fire door safety sign, be it mandatory safety signs such as a fire door keep shut sign or an automatic fire door keep clear sign.",Rigid Plastic,100mm,100mm
495,903P,Fire Door Keep Locked Sign - Photoluminescent 100mm x 100mm,,Ancillary Products,Signs,,"_ Use this sign to make your premises ready for fire emergencies._ Designed to comply with the UK Safety Regulations.","It is important to ensure that all fire doors have a fire door safety sign, be it mandatory safety signs such as a fire door keep shut sign or an automatic fire door keep clear sign.",Photoluminescent Rigid Plastic,100mm,100mm
494,902S,Fire Door Keep Shut Sign - Self Adhesive 100mm x 100mm,,Ancillary Products,Signs,,"_ Use this sign to make your premises ready for fire emergencies._ Designed to comply with the UK Safety Regulations.","It is important to ensure that all fire doors have a fire door safety sign, be it mandatory safety signs such as a fire door keep shut sign or an automatic fire door keep clear sign.",Self Adhesive Rigid Plastic,100mm,100mm
506,908P,Kept Locked Shut Sign - Photoluminescent 100mm x 100mm,,Ancillary Products,Signs,,"_ Use this sign to make your premises ready for fire emergencies._ Designed to comply with the UK Safety Regulations.","It is important to ensure that all fire doors have a fire door safety sign, be it mandatory safety signs such as a fire door keep shut sign or an automatic fire door keep clear sign.",Photoluminescent Rigid Plastic,100mm,100mm
489,901P,Automatic Fire Door Keep Clear Sign - Photoluminescent 100mm x 100mm,,Ancillary Products,Signs,,"_ Use this sign to make your premises ready for fire emergencies._ Designed to comply with the UK Safety Regulations.","It is important to ensure that all fire doors have a fire door safety sign, be it mandatory safety signs such as a fire door keep shut sign or an automatic fire door keep clear sign.",Photoluminescent Rigid Plastic,100mm,100mm
497,903S,Fire Door Keep Locked Sign - Self Adhesive 100mm x 100mm,,Ancillary Products,Signs,,"_ Use this sign to make your premises ready for fire emergencies._ Designed to comply with the UK Safety Regulations.","It is important to ensure that all fire doors have a fire door safety sign, be it mandatory safety signs such as a fire door keep shut sign or an automatic fire door keep clear sign.",Self Adhesive Rigid Plastic,100mm,100mm
490,901R,Automatic Fire Door Keep Clear Sign - Rigid Plastic 100mm x 100mm,,Ancillary Products,Signs,,"_ Use this sign to make your premises ready for fire emergencies._ Designed to comply with the UK Safety Regulations.","It is important to ensure that all fire doors have a fire door safety sign, be it mandatory safety signs such as a fire door keep shut sign or an automatic fire door keep clear sign.",Rigid Plastic,100mm,100mm
496,903R,Fire Door Keep Locked Sign - Rigid Plastic 100mm x 100mm,,Ancillary Products,Signs,,"_ Use this sign to make your premises ready for fire emergencies._ Designed to comply with the UK Safety Regulations.","It is important to ensure that all fire doors have a fire door safety sign, be it mandatory safety signs such as a fire door keep shut sign or an automatic fire door keep clear sign.",Rigid Plastic,100mm,100mm
491,901S,Automatic Fire Door Keep Clear Sign - Self Adhesive 100mm x 100mm,,Ancillary Products,Signs,,"_ Use this sign to make your premises ready for fire emergencies._ Designed to comply with the UK Safety Regulations.","It is important to ensure that all fire doors have a fire door safety sign, be it mandatory safety signs such as a fire door keep shut sign or an automatic fire door keep clear sign.",Self Adhesive Rigid Plastic,100mm,100mm
510,909R,Fire Door Keep Shut Sign - Rigid Plastic 80mm x 80mm,,Ancillary Products,Signs,,"_ Use this sign to make your premises ready for fire emergencies._ Designed to comply with the UK Safety Regulations.","It is important to ensure that all fire doors have a fire door safety sign, be it mandatory safety signs such as a fire door keep shut sign or an automatic fire door keep clear sign.",Rigid Plastic,80mm,80mm
511,909S,Fire Door Keep Shut Sign - Self Adhesive 80mm x 80mm,,Ancillary Products,Signs,,"_ Use this sign to make your premises ready for fire emergencies._ Designed to comply with the UK Safety Regulations.","It is important to ensure that all fire doors have a fire door safety sign, be it mandatory safety signs such as a fire door keep shut sign or an automatic fire door keep clear sign.",Self Adhesive Rigid Plastic,80mm,80mm
507,908R,Kept Locked Shut Sign - Rigid Plastic 100mm x 100mm,,Ancillary Products,Signs,,"_ Use this sign to make your premises ready for fire emergencies._ Designed to comply with the UK Safety Regulations.","It is important to ensure that all fire doors have a fire door safety sign, be it mandatory safety signs such as a fire door keep shut sign or an automatic fire door keep clear sign.",Rigid Plastic,100mm,100mm
498,904R,Fire Door Keep Closed Sign - Rigid Plastic 100mm x 100mm,,Ancillary Products,Signs,,"_ Use this sign to make your premises ready for fire emergencies._ Designed to comply with the UK Safety Regulations.","It is important to ensure that all fire doors have a fire door safety sign, be it mandatory safety signs such as a fire door keep shut sign or an automatic fire door keep clear sign.",Rigid Plastic,100mm,100mm
503,906S,Automatic Fire Door Keep Clear Sign - Self Adhesive 100mm x 100mm,,Ancillary Products,Signs,,"_ Use this sign to make your premises ready for fire emergencies._ Designed to comply with the UK Safety Regulations.","It is important to ensure that all fire doors have a fire door safety sign, be it mandatory safety signs such as a fire door keep shut sign or an automatic fire door keep clear sign.",Self Adhesive Rigid Plastic,100mm,100mm
504,907R,This Door is to be Kept Locked Shut Sign - Rigid Plastic 100mm x 100mm,,Ancillary Products,Signs,,"_ Use this sign to make your premises ready for fire emergencies._ Designed to comply with the UK Safety Regulations.","It is important to ensure that all fire doors have a fire door safety sign, be it mandatory safety signs such as a fire door keep shut sign or an automatic fire door keep clear sign.",Rigid Plastic,100mm,100mm
512,911PBI,Fire Door Keep Clear Sign - Satin Anodised Aluminium Bilingual Disc,,Ancillary Products,Signs,,"_ Use this sign to make your premises ready for fire emergencies._ Designed to comply with the UK Safety Regulations.","It is important to ensure that all fire doors have a fire door safety sign, be it mandatory safety signs such as a fire door keep shut sign or an automatic fire door keep clear sign.",Satin Anodised Aluminium Bilingual Disc,,
514,913PBI,Fire Door Keep Locked Sign - Satin Anodised Aluminium Bilingual Disc,,Ancillary Products,Signs,,"_ Use this sign to make your premises ready for fire emergencies._ Designed to comply with the UK Safety Regulations.","It is important to ensure that all fire doors have a fire door safety sign, be it mandatory safety signs such as a fire door keep shut sign or an automatic fire door keep clear sign.",Satin Anodised Aluminium Bilingual Disc,,
228,911A,Fire Door Keep Clear Sign - Satin Anodised Aluminium Disc,,Ancillary Products,Signs,,"_ Use this sign to make your premises ready for fire emergencies._ Designed to comply with the UK Safety Regulations.","It is important to ensure that all fire doors have a fire door safety sign, be it mandatory safety signs such as a fire door keep shut sign or an automatic fire door keep clear sign.",Satin Anodised Aluminium Disc,,
230,913A,Fire Door Keep Locked Sign - Satin Anodised Aluminium Disc,,Ancillary Products,Signs,,"_ Use this sign to make your premises ready for fire emergencies._ Designed to comply with the UK Safety Regulations.","It is important to ensure that all fire doors have a fire door safety sign, be it mandatory safety signs such as a fire door keep shut sign or an automatic fire door keep clear sign.",Satin Anodised Aluminium Disc,,
229,912A,Fire Door Keep Shut Sign - Satin Anodised Aluminium Disc,,Ancillary Products,Signs,,"_ Use this sign to make your premises ready for fire emergencies._ Designed to comply with the UK Safety Regulations.","It is important to ensure that all fire doors have a fire door safety sign, be it mandatory safety signs such as a fire door keep shut sign or an automatic fire door keep clear sign.",Satin Anodised Aluminium Disc,,
499,904S,Fire Door Keep Closed Sign - Self Adhesive 100mm x 100mm,,Ancillary Products,Signs,,"_ Use this sign to make your premises ready for fire emergencies._ Designed to comply with the UK Safety Regulations.","It is important to ensure that all fire doors have a fire door safety sign, be it mandatory safety signs such as a fire door keep shut sign or an automatic fire door keep clear sign.",Self Adhesive Rigid Plastic,100mm,100mm
502,906R,Automatic Fire Door Keep Clear Sign - Rigid Plastic 100mm x 100mm,,Ancillary Products,Signs,,"_ Use this sign to make your premises ready for fire emergencies._ Designed to comply with the UK Safety Regulations.","It is important to ensure that all fire doors have a fire door safety sign, be it mandatory safety signs such as a fire door keep shut sign or an automatic fire door keep clear sign.",Rigid Plastic,100mm,100mm
505,907S,This Door is to be Kept Locked Shut Sign - Self Adhesive 100mm x 100mm,,Ancillary Products,Signs,,"_ Use this sign to make your premises ready for fire emergencies._ Designed to comply with the UK Safety Regulations.","It is important to ensure that all fire doors have a fire door safety sign, be it mandatory safety signs such as a fire door keep shut sign or an automatic fire door keep clear sign.",Self Adhesive Rigid Plastic,100mm,100mm
513,912PBI,Fire Door Keep Shut Sign - Satin Anodised Aluminium Bilingual Disc,,Ancillary Products,Signs,,"_ Use this sign to make your premises ready for fire emergencies._ Designed to comply with the UK Safety Regulations.","It is important to ensure that all fire doors have a fire door safety sign, be it mandatory safety signs such as a fire door keep shut sign or an automatic fire door keep clear sign.",Satin Anodised Aluminium Bilingual Disc,,
500,905R,This Door is to be Kept Closed Sign - Rigid Plastic 100mm x 100mm,,Ancillary Products,Signs,,"_ Use this sign to make your premises ready for fire emergencies._ Designed to comply with the UK Safety Regulations.","It is important to ensure that all fire doors have a fire door safety sign, be it mandatory safety signs such as a fire door keep shut sign or an automatic fire door keep clear sign.",Rigid Plastic,100mm,100mm
